,id,linenum,match_id,orig_id,value,var
819,,,236004.0,234013.0,1,
820,,,231021.0,236003.0,5,
821,,,231002.0,231001.0,5,
822,,,233007.0,231002.0,2,
823,,,234002.0,231006.0,5,
824,,,233007.0,231008.0,3,
825,,,231023.0,231014.0,1,
826,,,233004.0,231018.0,5,
827,,,232005.0,231032.0,5,
828,,,231028.0,231039.0,2,
829,,,234023.0,232006.0,3,
830,,,233003.0,233008.0,5,
831,,,235003.0,233009.0,1,
832,,,234007.0,234001.0,2,
833,,,233008.0,234005.0,4,
834,,,233006.0,234006.0,5,
835,,,234024.0,234007.0,3,
836,,,234004.0,234008.0,4,
837,,,231001.0,234009.0,3,
838,,,234018.0,234012.0,1,
839,,,234023.0,234013.0,4,
840,,,231010.0,236003.0,1,
841,23002.0,1.0,,,4,Chief
842,23003.0,2.0,,,4,Chief
843,23004.0,3.0,,,3,Chief
844,23005.0,4.0,,,3,Chief
845,23006.0,5.0,,,3,Chief
846,23007.0,6.0,,,2,Chief
847,23008.0,7.0,,,2,Chief
848,23010.0,8.0,,,5,Chief
849,23011.0,9.0,,,2,Chief
850,23012.0,10.0,,,3,Chief
851,23013.0,11.0,,,1,Chief
852,23014.0,12.0,,,4,Chief
853,23016.0,13.0,,,2,Chief
854,23018.0,14.0,,,3,Chief
855,23019.0,15.0,,,2,Chief
856,23020.0,16.0,,,4,Chief
857,23021.0,17.0,,,3,Chief
858,231011.0,18.0,,,5,Chief
859,231021.0,19.0,,,5,Chief
860,231024.0,20.0,,,2,Chief
861,231026.0,21.0,,,2,Chief
862,231028.0,22.0,,,3,Chief
863,231032.0,23.0,,,2,Chief
864,232002.0,24.0,,,2,Chief
865,232003.0,25.0,,,2,Chief
866,232004.0,26.0,,,2,Chief
867,232005.0,27.0,,,2,Chief
868,232007.0,28.0,,,2,Chief
869,233002.0,29.0,,,2,Chief
870,233004.0,30.0,,,3,Chief
871,233008.0,31.0,,,2,Chief
872,233009.0,32.0,,,4,Chief
873,234001.0,33.0,,,3,Chief
874,234002.0,34.0,,,2,Chief
875,234004.0,35.0,,,2,Chief
876,234005.0,36.0,,,3,Chief
877,234006.0,37.0,,,3,Chief
878,234008.0,38.0,,,3,Chief
879,234009.0,39.0,,,3,Chief
880,234011.0,40.0,,,3,Chief
881,234012.0,41.0,,,3,Chief
882,234013.0,42.0,,,3,Chief
883,234016.0,43.0,,,2,Chief
884,234022.0,44.0,,,3,Chief
885,235002.0,45.0,,,2,Chief
886,236001.0,46.0,,,2,Chief
887,236002.0,47.0,,,3,Chief
888,236003.0,48.0,,,2,Chief
889,236004.0,49.0,,,3,Chief
890,237003.0,50.0,,,1,Chief
891,237004.0,51.0,,,2,Chief
892,237005.0,52.0,,,2,Chief
893,237006.0,53.0,,,2,Chief
894,23001.0,54.0,,,5,Farmers
895,23002.0,55.0,,,5,Farmers
896,23003.0,56.0,,,5,Farmers
897,23004.0,57.0,,,2,Farmers
898,23005.0,58.0,,,2,Farmers
899,23006.0,59.0,,,5,Farmers
900,23007.0,60.0,,,3,Farmers
901,23008.0,61.0,,,5,Farmers
902,23009.0,62.0,,,5,Farmers
903,23010.0,63.0,,,5,Farmers
904,23011.0,64.0,,,5,Farmers
905,23012.0,65.0,,,5,Farmers
906,23013.0,66.0,,,5,Farmers
907,23014.0,67.0,,,5,Farmers
908,23015.0,68.0,,,2,Farmers
909,23016.0,69.0,,,3,Farmers
910,23017.0,70.0,,,5,Farmers
911,23018.0,71.0,,,5,Farmers
912,23019.0,72.0,,,3,Farmers
913,23020.0,73.0,,,5,Farmers
914,231001.0,74.0,,,5,Farmers
915,231002.0,75.0,,,5,Farmers
916,231006.0,76.0,,,5,Farmers
917,231008.0,77.0,,,5,Farmers
918,231010.0,78.0,,,3,Farmers
919,231011.0,79.0,,,5,Farmers
920,231014.0,80.0,,,3,Farmers
921,231015.0,81.0,,,2,Farmers
922,231018.0,82.0,,,4,Farmers
923,231021.0,83.0,,,4,Farmers
924,231022.0,84.0,,,2,Farmers
925,231023.0,85.0,,,2,Farmers
926,231028.0,86.0,,,2,Farmers
927,231032.0,87.0,,,4,Farmers
928,231035.0,88.0,,,2,Farmers
929,231036.0,89.0,,,5,Farmers
930,231041.0,90.0,,,5,Farmers
931,232002.0,91.0,,,2,Farmers
932,232004.0,92.0,,,5,Farmers
933,232005.0,93.0,,,2,Farmers
934,232006.0,94.0,,,3,Farmers
935,232007.0,95.0,,,5,Farmers
936,233004.0,96.0,,,2,Farmers
937,233008.0,97.0,,,2,Farmers
938,234001.0,98.0,,,2,Farmers
939,234002.0,99.0,,,2,Farmers
940,234004.0,100.0,,,5,Farmers
941,234005.0,101.0,,,5,Farmers
942,234006.0,102.0,,,5,Farmers
943,234007.0,103.0,,,5,Farmers
944,234008.0,104.0,,,5,Farmers
945,234009.0,105.0,,,5,Farmers
946,234010.0,106.0,,,5,Farmers
947,234011.0,107.0,,,4,Farmers
948,234012.0,108.0,,,5,Farmers
949,234013.0,109.0,,,5,Farmers
950,234016.0,110.0,,,5,Farmers
951,235002.0,111.0,,,2,Farmers
952,235003.0,112.0,,,2,Farmers
953,236001.0,113.0,,,2,Farmers
954,236003.0,114.0,,,4,Farmers
955,236004.0,115.0,,,5,Farmers
956,237005.0,116.0,,,5,Farmers
957,23011.0,117.0,,,5,Neighbor/friend
958,23021.0,118.0,,,5,Neighbor/friend
959,231001.0,119.0,,,5,Neighbor/friend
960,231002.0,120.0,,,3,Neighbor/friend
961,231006.0,121.0,,,5,Neighbor/friend
962,231008.0,122.0,,,3,Neighbor/friend
963,231009.0,123.0,,,2,Neighbor/friend
964,231011.0,124.0,,,2,Neighbor/friend
965,231014.0,125.0,,,5,Neighbor/friend
966,231015.0,126.0,,,1,Neighbor/friend
967,231016.0,127.0,,,3,Neighbor/friend
968,231018.0,128.0,,,2,Neighbor/friend
969,231019.0,129.0,,,2,Neighbor/friend
970,231021.0,130.0,,,5,Neighbor/friend
971,231022.0,131.0,,,2,Neighbor/friend
972,231024.0,132.0,,,2,Neighbor/friend
973,231026.0,133.0,,,2,Neighbor/friend
974,231028.0,134.0,,,2,Neighbor/friend
975,231029.0,135.0,,,2,Neighbor/friend
976,231032.0,136.0,,,3,Neighbor/friend
977,231034.0,137.0,,,2,Neighbor/friend
978,231036.0,138.0,,,4,Neighbor/friend
979,231039.0,139.0,,,2,Neighbor/friend
980,231041.0,140.0,,,4,Neighbor/friend
981,232002.0,141.0,,,2,Neighbor/friend
982,232003.0,142.0,,,2,Neighbor/friend
983,232004.0,143.0,,,2,Neighbor/friend
984,232005.0,144.0,,,2,Neighbor/friend
985,232006.0,145.0,,,2,Neighbor/friend
986,233002.0,146.0,,,5,Neighbor/friend
987,233004.0,147.0,,,5,Neighbor/friend
988,233008.0,148.0,,,5,Neighbor/friend
989,233009.0,149.0,,,5,Neighbor/friend
990,233010.0,150.0,,,5,Neighbor/friend
991,234001.0,151.0,,,5,Neighbor/friend
992,234002.0,152.0,,,5,Neighbor/friend
993,234004.0,153.0,,,2,Neighbor/friend
994,234005.0,154.0,,,5,Neighbor/friend
995,234006.0,155.0,,,4,Neighbor/friend
996,234008.0,156.0,,,4,Neighbor/friend
997,234009.0,157.0,,,4,Neighbor/friend
998,234010.0,158.0,,,2,Neighbor/friend
999,234011.0,159.0,,,5,Neighbor/friend
1000,234012.0,160.0,,,4,Neighbor/friend
1001,234013.0,161.0,,,4,Neighbor/friend
1002,234016.0,162.0,,,5,Neighbor/friend
1003,234022.0,163.0,,,5,Neighbor/friend
1004,235001.0,164.0,,,5,Neighbor/friend
1005,235002.0,165.0,,,5,Neighbor/friend
1006,235003.0,166.0,,,2,Neighbor/friend
1007,236001.0,167.0,,,3,Neighbor/friend
1008,236002.0,168.0,,,3,Neighbor/friend
1009,236003.0,169.0,,,5,Neighbor/friend
1010,236004.0,170.0,,,5,Neighbor/friend
1011,237003.0,171.0,,,5,Neighbor/friend
1012,237004.0,172.0,,,5,Neighbor/friend
1013,237005.0,173.0,,,5,Neighbor/friend
1014,237006.0,174.0,,,5,Neighbor/friend
1015,23001.0,175.0,,,5,Weekly market vendor
1016,23002.0,176.0,,,5,Weekly market vendor
1017,23003.0,177.0,,,5,Weekly market vendor
1018,23004.0,178.0,,,5,Weekly market vendor
1019,23005.0,179.0,,,5,Weekly market vendor
1020,23006.0,180.0,,,2,Weekly market vendor
1021,23007.0,181.0,,,1,Weekly market vendor
1022,23011.0,182.0,,,5,Weekly market vendor
1023,23012.0,183.0,,,5,Weekly market vendor
1024,23013.0,184.0,,,5,Weekly market vendor
1025,23015.0,185.0,,,5,Weekly market vendor
1026,23016.0,186.0,,,2,Weekly market vendor
1027,23018.0,187.0,,,5,Weekly market vendor
1028,23019.0,188.0,,,5,Weekly market vendor
1029,23020.0,189.0,,,5,Weekly market vendor
1030,231001.0,190.0,,,5,Weekly market vendor
1031,231002.0,191.0,,,5,Weekly market vendor
1032,231008.0,192.0,,,5,Weekly market vendor
1033,231011.0,193.0,,,4,Weekly market vendor
1034,231014.0,194.0,,,5,Weekly market vendor
1035,231021.0,195.0,,,2,Weekly market vendor
1036,231028.0,196.0,,,3,Weekly market vendor
1037,231036.0,197.0,,,4,Weekly market vendor
1038,232006.0,198.0,,,5,Weekly market vendor
1039,232007.0,199.0,,,3,Weekly market vendor
1040,234001.0,200.0,,,4,Weekly market vendor
1041,234006.0,201.0,,,5,Weekly market vendor
1042,234008.0,202.0,,,5,Weekly market vendor
1043,234009.0,203.0,,,5,Weekly market vendor
1044,234010.0,204.0,,,2,Weekly market vendor
1045,234013.0,205.0,,,5,Weekly market vendor
1046,236004.0,206.0,,,5,Weekly market vendor
1047,23002.0,207.0,,,1,Urban vendor
1048,23003.0,208.0,,,3,Urban vendor
1049,23004.0,209.0,,,2,Urban vendor
1050,23005.0,210.0,,,1,Urban vendor
1051,23006.0,211.0,,,3,Urban vendor
1052,23007.0,212.0,,,5,Urban vendor
1053,23008.0,213.0,,,3,Urban vendor
1054,23009.0,214.0,,,3,Urban vendor
1055,23010.0,215.0,,,5,Urban vendor
1056,23011.0,216.0,,,5,Urban vendor
1057,23012.0,217.0,,,5,Urban vendor
1058,23013.0,218.0,,,3,Urban vendor
1059,23014.0,219.0,,,5,Urban vendor
1060,23016.0,220.0,,,2,Urban vendor
1061,23018.0,221.0,,,3,Urban vendor
1062,23019.0,222.0,,,2,Urban vendor
1063,231001.0,223.0,,,5,Urban vendor
1064,231002.0,224.0,,,4,Urban vendor
1065,231006.0,225.0,,,5,Urban vendor
1066,231008.0,226.0,,,4,Urban vendor
1067,231009.0,227.0,,,3,Urban vendor
1068,231010.0,228.0,,,2,Urban vendor
1069,231011.0,229.0,,,5,Urban vendor
1070,231014.0,230.0,,,5,Urban vendor
1071,231018.0,231.0,,,3,Urban vendor
1072,231021.0,232.0,,,5,Urban vendor
1073,231029.0,233.0,,,2,Urban vendor
1074,232002.0,234.0,,,2,Urban vendor
1075,234001.0,235.0,,,5,Urban vendor
1076,234005.0,236.0,,,2,Urban vendor
1077,234006.0,237.0,,,2,Urban vendor
1078,234009.0,238.0,,,2,Urban vendor
1079,234010.0,239.0,,,2,Urban vendor
1080,234013.0,240.0,,,2,Urban vendor
1081,236004.0,241.0,,,5,Urban vendor
1082,237004.0,242.0,,,3,Urban vendor
1083,23001.0,243.0,,,5,Vendor in agro-vet shop
1084,23003.0,244.0,,,5,Vendor in agro-vet shop
1085,23004.0,245.0,,,5,Vendor in agro-vet shop
1086,23005.0,246.0,,,1,Vendor in agro-vet shop
1087,23006.0,247.0,,,3,Vendor in agro-vet shop
1088,23008.0,248.0,,,2,Vendor in agro-vet shop
1089,23009.0,249.0,,,5,Vendor in agro-vet shop
1090,23011.0,250.0,,,5,Vendor in agro-vet shop
1091,23012.0,251.0,,,5,Vendor in agro-vet shop
1092,23014.0,252.0,,,5,Vendor in agro-vet shop
1093,23016.0,253.0,,,3,Vendor in agro-vet shop
1094,23018.0,254.0,,,2,Vendor in agro-vet shop
1095,23019.0,255.0,,,3,Vendor in agro-vet shop
1096,23021.0,256.0,,,5,Vendor in agro-vet shop
1097,231001.0,257.0,,,4,Vendor in agro-vet shop
1098,231002.0,258.0,,,3,Vendor in agro-vet shop
1099,231003.0,259.0,,,3,Vendor in agro-vet shop
1100,231005.0,260.0,,,2,Vendor in agro-vet shop
1101,231006.0,261.0,,,3,Vendor in agro-vet shop
1102,231007.0,262.0,,,2,Vendor in agro-vet shop
1103,231008.0,263.0,,,3,Vendor in agro-vet shop
1104,231010.0,264.0,,,2,Vendor in agro-vet shop
1105,231011.0,265.0,,,5,Vendor in agro-vet shop
1106,231012.0,266.0,,,3,Vendor in agro-vet shop
1107,231014.0,267.0,,,5,Vendor in agro-vet shop
1108,231015.0,268.0,,,2,Vendor in agro-vet shop
1109,231017.0,269.0,,,3,Vendor in agro-vet shop
1110,231018.0,270.0,,,4,Vendor in agro-vet shop
1111,231019.0,271.0,,,2,Vendor in agro-vet shop
1112,231020.0,272.0,,,3,Vendor in agro-vet shop
1113,231021.0,273.0,,,5,Vendor in agro-vet shop
1114,231022.0,274.0,,,3,Vendor in agro-vet shop
1115,231024.0,275.0,,,2,Vendor in agro-vet shop
1116,231026.0,276.0,,,2,Vendor in agro-vet shop
1117,231028.0,277.0,,,2,Vendor in agro-vet shop
1118,231029.0,278.0,,,2,Vendor in agro-vet shop
1119,231032.0,279.0,,,3,Vendor in agro-vet shop
1120,231034.0,280.0,,,2,Vendor in agro-vet shop
1121,231035.0,281.0,,,3,Vendor in agro-vet shop
1122,231036.0,282.0,,,2,Vendor in agro-vet shop
1123,231039.0,283.0,,,3,Vendor in agro-vet shop
1124,231041.0,284.0,,,2,Vendor in agro-vet shop
1125,231043.0,285.0,,,2,Vendor in agro-vet shop
1126,232002.0,286.0,,,3,Vendor in agro-vet shop
1127,232003.0,287.0,,,3,Vendor in agro-vet shop
1128,232004.0,288.0,,,3,Vendor in agro-vet shop
1129,232005.0,289.0,,,2,Vendor in agro-vet shop
1130,232006.0,290.0,,,2,Vendor in agro-vet shop
1131,232007.0,291.0,,,3,Vendor in agro-vet shop
1132,233003.0,292.0,,,4,Vendor in agro-vet shop
1133,233004.0,293.0,,,2,Vendor in agro-vet shop
1134,233006.0,294.0,,,2,Vendor in agro-vet shop
1135,233007.0,295.0,,,2,Vendor in agro-vet shop
1136,233008.0,296.0,,,3,Vendor in agro-vet shop
1137,233009.0,297.0,,,2,Vendor in agro-vet shop
1138,233010.0,298.0,,,1,Vendor in agro-vet shop
1139,233011.0,299.0,,,2,Vendor in agro-vet shop
1140,233013.0,300.0,,,2,Vendor in agro-vet shop
1141,234001.0,301.0,,,2,Vendor in agro-vet shop
1142,234002.0,302.0,,,2,Vendor in agro-vet shop
1143,234005.0,303.0,,,2,Vendor in agro-vet shop
1144,234006.0,304.0,,,2,Vendor in agro-vet shop
1145,234007.0,305.0,,,2,Vendor in agro-vet shop
1146,234008.0,306.0,,,2,Vendor in agro-vet shop
1147,234009.0,307.0,,,2,Vendor in agro-vet shop
1148,234010.0,308.0,,,2,Vendor in agro-vet shop
1149,234011.0,309.0,,,2,Vendor in agro-vet shop
1150,234012.0,310.0,,,3,Vendor in agro-vet shop
1151,234013.0,311.0,,,2,Vendor in agro-vet shop
1152,234014.0,312.0,,,2,Vendor in agro-vet shop
1153,234015.0,313.0,,,2,Vendor in agro-vet shop
1154,234016.0,314.0,,,3,Vendor in agro-vet shop
1155,234017.0,315.0,,,2,Vendor in agro-vet shop
1156,234018.0,316.0,,,2,Vendor in agro-vet shop
1157,234020.0,317.0,,,2,Vendor in agro-vet shop
1158,234022.0,318.0,,,2,Vendor in agro-vet shop
1159,234023.0,319.0,,,2,Vendor in agro-vet shop
1160,234024.0,320.0,,,2,Vendor in agro-vet shop
1161,235001.0,321.0,,,3,Vendor in agro-vet shop
1162,235002.0,322.0,,,3,Vendor in agro-vet shop
1163,235003.0,323.0,,,2,Vendor in agro-vet shop
1164,236001.0,324.0,,,3,Vendor in agro-vet shop
1165,236003.0,325.0,,,3,Vendor in agro-vet shop
1166,236004.0,326.0,,,3,Vendor in agro-vet shop
1167,237005.0,327.0,,,4,Vendor in agro-vet shop
1168,237006.0,328.0,,,3,Vendor in agro-vet shop
1169,211198.0,329.0,,,2,Vendor in agro-vet shop
1170,211199.0,330.0,,,2,Vendor in agro-vet shop
1171,23002.0,331.0,,,5,Teacher
1172,23003.0,332.0,,,2,Teacher
1173,23004.0,333.0,,,5,Teacher
1174,23006.0,334.0,,,3,Teacher
1175,23007.0,335.0,,,5,Teacher
1176,23011.0,336.0,,,2,Teacher
1177,23012.0,337.0,,,4,Teacher
1178,23017.0,338.0,,,5,Teacher
1179,23018.0,339.0,,,5,Teacher
1180,23019.0,340.0,,,5,Teacher
1181,23020.0,341.0,,,3,Teacher
1182,231001.0,342.0,,,5,Teacher
1183,231002.0,343.0,,,3,Teacher
1184,231006.0,344.0,,,3,Teacher
1185,231008.0,345.0,,,3,Teacher
1186,231011.0,346.0,,,5,Teacher
1187,231021.0,347.0,,,2,Teacher
1188,234002.0,348.0,,,4,Teacher
1189,234005.0,349.0,,,5,Teacher
1190,236001.0,350.0,,,3,Teacher
1191,236004.0,351.0,,,5,Teacher
1192,23002.0,352.0,,,4,Religious leader
1193,23003.0,353.0,,,5,Religious leader
1194,23004.0,354.0,,,5,Religious leader
1195,23005.0,355.0,,,2,Religious leader
1196,23006.0,356.0,,,5,Religious leader
1197,23008.0,357.0,,,1,Religious leader
1198,23010.0,358.0,,,4,Religious leader
1199,23011.0,359.0,,,3,Religious leader
1200,23012.0,360.0,,,3,Religious leader
1201,23013.0,361.0,,,2,Religious leader
1202,23016.0,362.0,,,3,Religious leader
1203,23019.0,363.0,,,2,Religious leader
1204,231001.0,364.0,,,1,Religious leader
1205,231002.0,365.0,,,3,Religious leader
1206,231006.0,366.0,,,3,Religious leader
1207,231008.0,367.0,,,5,Religious leader
1208,231011.0,368.0,,,2,Religious leader
1209,231018.0,369.0,,,2,Religious leader
1210,231021.0,370.0,,,1,Religious leader
1211,233002.0,371.0,,,1,Religious leader
1212,234001.0,372.0,,,1,Religious leader
1213,234005.0,373.0,,,1,Religious leader
1214,236003.0,374.0,,,1,Religious leader
1215,23001.0,375.0,,,2,Extension agent
1216,23002.0,376.0,,,5,Extension agent
1217,23003.0,377.0,,,3,Extension agent
1218,23004.0,378.0,,,3,Extension agent
1219,23005.0,379.0,,,3,Extension agent
1220,23006.0,380.0,,,3,Extension agent
1221,23007.0,381.0,,,4,Extension agent
1222,23008.0,382.0,,,3,Extension agent
1223,23009.0,383.0,,,5,Extension agent
1224,23010.0,384.0,,,4,Extension agent
1225,23011.0,385.0,,,3,Extension agent
1226,23012.0,386.0,,,5,Extension agent
1227,23013.0,387.0,,,3,Extension agent
1228,23014.0,388.0,,,5,Extension agent
1229,23015.0,389.0,,,3,Extension agent
1230,23016.0,390.0,,,3,Extension agent
1231,23018.0,391.0,,,5,Extension agent
1232,23019.0,392.0,,,5,Extension agent
1233,23020.0,393.0,,,4,Extension agent
1234,231001.0,394.0,,,5,Extension agent
1235,231002.0,395.0,,,5,Extension agent
1236,231003.0,396.0,,,2,Extension agent
1237,231006.0,397.0,,,3,Extension agent
1238,231007.0,398.0,,,5,Extension agent
1239,231008.0,399.0,,,3,Extension agent
1240,231011.0,400.0,,,2,Extension agent
1241,231012.0,401.0,,,3,Extension agent
1242,231014.0,402.0,,,3,Extension agent
1243,231015.0,403.0,,,2,Extension agent
1244,231018.0,404.0,,,3,Extension agent
1245,231019.0,405.0,,,2,Extension agent
1246,231021.0,406.0,,,2,Extension agent
1247,231024.0,407.0,,,2,Extension agent
1248,231028.0,408.0,,,2,Extension agent
1249,231029.0,409.0,,,3,Extension agent
1250,231032.0,410.0,,,2,Extension agent
1251,231034.0,411.0,,,2,Extension agent
1252,231043.0,412.0,,,3,Extension agent
1253,232003.0,413.0,,,2,Extension agent
1254,232004.0,414.0,,,2,Extension agent
1255,232005.0,415.0,,,2,Extension agent
1256,232006.0,416.0,,,2,Extension agent
1257,233004.0,417.0,,,2,Extension agent
1258,233008.0,418.0,,,2,Extension agent
1259,233009.0,419.0,,,2,Extension agent
1260,234001.0,420.0,,,4,Extension agent
1261,234002.0,421.0,,,3,Extension agent
1262,234004.0,422.0,,,2,Extension agent
1263,234006.0,423.0,,,1,Extension agent
1264,234008.0,424.0,,,1,Extension agent
1265,234009.0,425.0,,,1,Extension agent
1266,234010.0,426.0,,,2,Extension agent
1267,234011.0,427.0,,,2,Extension agent
1268,234013.0,428.0,,,1,Extension agent
1269,234016.0,429.0,,,2,Extension agent
1270,235002.0,430.0,,,3,Extension agent
1271,236001.0,431.0,,,2,Extension agent
1272,236003.0,432.0,,,2,Extension agent
1273,236004.0,433.0,,,2,Extension agent
1274,237004.0,434.0,,,2,Extension agent
1275,237005.0,435.0,,,2,Extension agent
1276,237006.0,436.0,,,2,Extension agent
1277,211197.0,437.0,,,3,Extension agent
1278,23002.0,438.0,,,5,NGO agent
1279,23003.0,439.0,,,2,NGO agent
1280,23004.0,440.0,,,3,NGO agent
1281,23008.0,441.0,,,2,NGO agent
1282,23009.0,442.0,,,3,NGO agent
1283,23011.0,443.0,,,2,NGO agent
1284,23012.0,444.0,,,4,NGO agent
1285,23014.0,445.0,,,4,NGO agent
1286,23015.0,446.0,,,1,NGO agent
1287,23016.0,447.0,,,5,NGO agent
1288,23018.0,448.0,,,5,NGO agent
1289,23019.0,449.0,,,5,NGO agent
1290,231001.0,450.0,,,5,NGO agent
1291,231006.0,451.0,,,5,NGO agent
1292,231008.0,452.0,,,5,NGO agent
1293,231011.0,453.0,,,2,NGO agent
1294,231014.0,454.0,,,3,NGO agent
1295,231017.0,455.0,,,3,NGO agent
1296,231021.0,456.0,,,2,NGO agent
1297,231032.0,457.0,,,2,NGO agent
1298,234001.0,458.0,,,2,NGO agent
1299,234006.0,459.0,,,1,NGO agent
1300,234009.0,460.0,,,1,NGO agent
1301,234013.0,461.0,,,1,NGO agent
1302,236001.0,462.0,,,1,NGO agent
1303,236003.0,463.0,,,2,NGO agent
1304,236004.0,464.0,,,1,NGO agent
1305,211197.0,465.0,,,2,NGO agent
1306,23001.0,466.0,,,4,Vet service provider
1307,23003.0,467.0,,,2,Vet service provider
1308,23007.0,468.0,,,3,Vet service provider
1309,23008.0,469.0,,,2,Vet service provider
1310,23009.0,470.0,,,3,Vet service provider
1311,23011.0,471.0,,,5,Vet service provider
1312,23012.0,472.0,,,5,Vet service provider
1313,23013.0,473.0,,,5,Vet service provider
1314,23014.0,474.0,,,5,Vet service provider
1315,23015.0,475.0,,,1,Vet service provider
1316,23016.0,476.0,,,5,Vet service provider
1317,23017.0,477.0,,,5,Vet service provider
1318,23018.0,478.0,,,5,Vet service provider
1319,23019.0,479.0,,,3,Vet service provider
1320,23020.0,480.0,,,4,Vet service provider
1321,23021.0,481.0,,,4,Vet service provider
1322,231001.0,482.0,,,5,Vet service provider
1323,231002.0,483.0,,,3,Vet service provider
1324,231005.0,484.0,,,3,Vet service provider
1325,231006.0,485.0,,,5,Vet service provider
1326,231007.0,486.0,,,4,Vet service provider
1327,231011.0,487.0,,,2,Vet service provider
1328,231012.0,488.0,,,2,Vet service provider
1329,231014.0,489.0,,,3,Vet service provider
1330,231015.0,490.0,,,1,Vet service provider
1331,231017.0,491.0,,,3,Vet service provider
1332,231018.0,492.0,,,2,Vet service provider
1333,231019.0,493.0,,,3,Vet service provider
1334,231021.0,494.0,,,3,Vet service provider
1335,231023.0,495.0,,,2,Vet service provider
1336,231024.0,496.0,,,1,Vet service provider
1337,231026.0,497.0,,,2,Vet service provider
1338,231028.0,498.0,,,1,Vet service provider
1339,231032.0,499.0,,,2,Vet service provider
1340,231034.0,500.0,,,1,Vet service provider
1341,231035.0,501.0,,,2,Vet service provider
1342,231036.0,502.0,,,2,Vet service provider
1343,231039.0,503.0,,,1,Vet service provider
1344,231041.0,504.0,,,3,Vet service provider
1345,231043.0,505.0,,,3,Vet service provider
1346,232002.0,506.0,,,2,Vet service provider
1347,232003.0,507.0,,,3,Vet service provider
1348,232004.0,508.0,,,2,Vet service provider
1349,232005.0,509.0,,,2,Vet service provider
1350,232006.0,510.0,,,2,Vet service provider
1351,232007.0,511.0,,,2,Vet service provider
1352,233002.0,512.0,,,4,Vet service provider
1353,233003.0,513.0,,,2,Vet service provider
1354,233004.0,514.0,,,2,Vet service provider
1355,233006.0,515.0,,,2,Vet service provider
1356,233007.0,516.0,,,2,Vet service provider
1357,233008.0,517.0,,,3,Vet service provider
1358,233009.0,518.0,,,2,Vet service provider
1359,233011.0,519.0,,,3,Vet service provider
1360,233013.0,520.0,,,2,Vet service provider
1361,234001.0,521.0,,,3,Vet service provider
1362,234002.0,522.0,,,2,Vet service provider
1363,234004.0,523.0,,,3,Vet service provider
1364,234005.0,524.0,,,3,Vet service provider
1365,234006.0,525.0,,,5,Vet service provider
1366,234008.0,526.0,,,5,Vet service provider
1367,234009.0,527.0,,,5,Vet service provider
1368,234010.0,528.0,,,2,Vet service provider
1369,234011.0,529.0,,,3,Vet service provider
1370,234012.0,530.0,,,5,Vet service provider
1371,234013.0,531.0,,,5,Vet service provider
1372,234014.0,532.0,,,2,Vet service provider
1373,234015.0,533.0,,,2,Vet service provider
1374,234017.0,534.0,,,2,Vet service provider
1375,234018.0,535.0,,,2,Vet service provider
1376,234020.0,536.0,,,2,Vet service provider
1377,234022.0,537.0,,,3,Vet service provider
1378,234023.0,538.0,,,2,Vet service provider
1379,234024.0,539.0,,,2,Vet service provider
1380,235001.0,540.0,,,2,Vet service provider
1381,235002.0,541.0,,,2,Vet service provider
1382,235003.0,542.0,,,2,Vet service provider
1383,236001.0,543.0,,,3,Vet service provider
1384,236002.0,544.0,,,3,Vet service provider
1385,236003.0,545.0,,,3,Vet service provider
1386,236004.0,546.0,,,3,Vet service provider
1387,237003.0,547.0,,,3,Vet service provider
1388,237004.0,548.0,,,2,Vet service provider
1389,237005.0,549.0,,,5,Vet service provider
1390,237006.0,550.0,,,2,Vet service provider
1391,211198.0,551.0,,,2,Vet service provider
1392,211199.0,552.0,,,3,Vet service provider
1393,23002.0,553.0,,,2,Gvt parastatal
1394,23003.0,554.0,,,2,Gvt parastatal
1395,23004.0,555.0,,,5,Gvt parastatal
1396,23005.0,556.0,,,2,Gvt parastatal
1397,23006.0,557.0,,,5,Gvt parastatal
1398,23007.0,558.0,,,2,Gvt parastatal
1399,23008.0,559.0,,,5,Gvt parastatal
1400,23009.0,560.0,,,2,Gvt parastatal
1401,23010.0,561.0,,,5,Gvt parastatal
1402,23011.0,562.0,,,2,Gvt parastatal
1403,23012.0,563.0,,,2,Gvt parastatal
1404,23013.0,564.0,,,2,Gvt parastatal
1405,23014.0,565.0,,,2,Gvt parastatal
1406,23016.0,566.0,,,3,Gvt parastatal
1407,23017.0,567.0,,,5,Gvt parastatal
1408,23018.0,568.0,,,5,Gvt parastatal
1409,23019.0,569.0,,,3,Gvt parastatal
1410,23021.0,570.0,,,2,Gvt parastatal
1411,231001.0,571.0,,,5,Gvt parastatal
1412,231002.0,572.0,,,5,Gvt parastatal
1413,231005.0,573.0,,,2,Gvt parastatal
1414,231006.0,574.0,,,5,Gvt parastatal
1415,231007.0,575.0,,,2,Gvt parastatal
1416,231008.0,576.0,,,5,Gvt parastatal
1417,231011.0,577.0,,,2,Gvt parastatal
1418,231014.0,578.0,,,5,Gvt parastatal
1419,231020.0,579.0,,,2,Gvt parastatal
1420,231022.0,580.0,,,2,Gvt parastatal
1421,231026.0,581.0,,,2,Gvt parastatal
1422,231028.0,582.0,,,2,Gvt parastatal
1423,231032.0,583.0,,,2,Gvt parastatal
1424,231034.0,584.0,,,2,Gvt parastatal
